,name,coordinates,nearestSchool,nearestSchool_distance,Y,X,School_Name,real_distance,real_duration
13694,11 Solitaire Way Wallan VIC 3756,"[-37.4262947, 144.9996255]",Our Lady of the Way Catholic Primary School,0.2443,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13695,24 Newbridge Boulevard Wallan VIC 3756,"[-37.4208894, 145.001784]",Our Lady of the Way Catholic Primary School,0.3957,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13696,26 Newbridge Boulevard Wallan VIC 3756,"[-37.4208894, 145.001784]",Our Lady of the Way Catholic Primary School,0.3957,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13697,31 Charles Street Wallan VIC 3756,"[-37.4225628, 145.0013501]",Our Lady of the Way Catholic Primary School,0.2167,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13698,60 Hart Court Wallan VIC 3756,"[-37.419216, 145.0133233]",Our Lady of the Way Catholic Primary School,1.3108,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13699,4 Mackinac Avenue Wallan VIC 3756,"[-37.424696, 144.9981886]",Our Lady of the Way Catholic Primary School,0.1604,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13700,21 Ross Parade Wallan VIC 3756,"[-37.4253784, 144.9959969]",Our Lady of the Way Catholic Primary School,0.3686,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13701,10 Mackinac Avenue Wallan VIC 3756,"[-37.424696, 144.9981886]",Our Lady of the Way Catholic Primary School,0.1604,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13702,65 Pretty Sally Drive Wallan VIC 3756,"[-37.3981581, 144.9726411]",Wallan Primary School,1.4915,-37.41146,144.97504,Wallan Primary School,,
13703,52 Charles Street Wallan VIC 3756,"[-37.422605, 145.0002606]",Our Lady of the Way Catholic Primary School,0.17,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13704,22 Foxtail Circuit Wallan VIC 3756,"[-37.4066923, 144.9798236]",Wallan Primary School,0.6778,-37.41146,144.97504,Wallan Primary School,,
13705,55 Blue Lake Drive Wallan VIC 3756,"[-37.4274736, 144.9887884]",Our Lady of the Way Catholic Primary School,1.0474,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13706,10 Foxtail Circuit Wallan VIC 3756,"[-37.4066923, 144.9798236]",Wallan Primary School,0.6778,-37.41146,144.97504,Wallan Primary School,,
13707,28 Buckland Hill Drive Wallan VIC 3756,"[-37.4273017, 144.9918419]",Our Lady of the Way Catholic Primary School,0.7921,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13708,Wallan VIC 3756,"[-37.4115786, 144.9716234]",Wallan Primary School,0.3028,-37.41146,144.97504,Wallan Primary School,,
13709,13 ROSE AVENUE Wallan VIC 3756,"[-37.3945786, 144.9682415]",Wallan Primary School,1.9679,-37.41146,144.97504,Wallan Primary School,,
13710,1380 Wallan-Whittlesea Road Upper Plenty VIC 3756,"[-37.4182719, 145.0430519]",Upper Plenty Primary School,1.4439,-37.42371,145.05787,Upper Plenty Primary School,,
13711,95 Dudley Street Wallan VIC 3756,"[-37.4111189, 144.973568]",Wallan Primary School,0.1357,-37.41146,144.97504,Wallan Primary School,,
13712,8 Indigo Street Wallan VIC 3756,"[-37.4210681, 144.9632178]",Wallan Primary School,1.4941,-37.41146,144.97504,Wallan Primary School,,
13713,38 MCCARTHY COURT Wallan VIC 3756,"[-37.4175763, 144.9872801]",Wallan Secondary College,0.5222,-37.41839,144.98147,Wallan Secondary College,,
13714,1/91 Dudley St Wallan VIC 3756,"[-37.4114294, 144.9736374]",Wallan Primary School,0.1242,-37.41146,144.97504,Wallan Primary School,,
13715,Unit 2/4A Stanley Street Wallan VIC 3756,"[-37.4188198, 144.976307]",Wallan Secondary College,0.4595,-37.41839,144.98147,Wallan Secondary College,,
13716,19 Mt Eliza Avenue Wallan VIC 3756,"[-37.4290394, 144.9891973]",Our Lady of the Way Catholic Primary School,1.0899,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13717,52 Dudley Street Wallan VIC 3756,"[-37.4147449, 144.973936]",Wallan Primary School,0.3774,-37.41146,144.97504,Wallan Primary School,,
13718,3 Stag Place Wallan VIC 3756,"[-37.43140980133226, 144.9911314764217]",Our Lady of the Way Catholic Primary School,1.1191,-37.4241,144.99984,Our Lady of the Way Catholic Primary School,,
13719,1/88 King Street Wallan VIC 3756,"[-37.4098323, 144.9814752]",Wallan Primary School,0.5977,-37.41146,144.97504,Wallan Primary School,,
13720,8/140 Tambo Circuit Whittlesea VIC 3757,"[-37.5018646, 145.1156054]",St Mary's School,0.8041,-37.05835,146.08901,St Mary's School,,
13721,2977A Epping Kilmore Road Heathcote Junction VIC 3758,"[-37.3842513, 145.0290509]",Wandong Primary School,2.6603,-37.3603,145.02786,Wandong Primary School,,
13722,690 Kangaroo Ground St Andrews Road Panton Hill VIC 3759,"[-37.6348625, 145.2477171]",Panton Hill Primary School,1.0388,-37.64161,145.23956,Panton Hill Primary School,,
13723,1160 NORTHERN HIGHWAY Bylands VIC 3762,"[-37.3510486, 144.9618504]",Colmont School,5.6039,-37.30103,144.9532,Colmont School,,
13724,2/45 White Street Kilmore VIC 3764,"[-37.300947, 144.9524899]",Colmont School,0.0636,-37.30103,144.9532,Colmont School,,
13725,15 Jack William Way Kilmore VIC 3764,"[-37.2888417, 144.9378047]",Kilmore Primary School,1.1547,-37.29577,144.94752,Kilmore Primary School,,
13726,"18 Church street, Kilmore VIC 3764","[-37.2941471, 144.9491261]",Kilmore Primary School,0.2296,-37.29577,144.94752,Kilmore Primary School,,
13727,9 Xavier Street Kilmore VIC 3764,"[-37.290584, 144.933024]",Kilmore Primary School,1.4083,-37.29577,144.94752,Kilmore Primary School,,
13728,25 George Street Kilmore Kilmore VIC 3764,"[-37.2925556, 144.9570908]",Kilmore Primary School,0.9206,-37.29577,144.94752,Kilmore Primary School,,
13729,15A CLUB PARADE Kilmore VIC 3764,"[-37.30207559999999, 144.9600985]",Colmont School,0.6225,-37.30103,144.9532,Colmont School,,
13730,13 BRANIGAN DRIVE Kilmore VIC 3764,"[-37.2609299, 144.9723555]",Kilmore Primary School,4.45,-37.29577,144.94752,Kilmore Primary School,,
13731,15B Albert Street Kilmore VIC 3764,"[-37.2950169, 144.9550794]",Kilmore Primary School,0.6755,-37.29577,144.94752,Kilmore Primary School,,
13732,1550 Northern Highway Kilmore VIC 3764,"[-37.3160488, 144.9523195]",Colmont School,1.6687,-37.30103,144.9532,Colmont School,,
13733,8 Johnson Court Kilmore VIC 3764,"[-37.3100612, 144.9578495]",Colmont School,1.0838,-37.30103,144.9532,Colmont School,,
13734,8 Pinewood Place Kilmore VIC 3764,"[-37.2906294, 144.9571543]",Kilmore Primary School,1.0273,-37.29577,144.94752,Kilmore Primary School,,
13735,35 Mikada Blvd Kilmore VIC 3764,"[-37.2908714, 144.9354922]",Kilmore Primary School,1.1971,-37.29577,144.94752,Kilmore Primary School,,
13736,41A Sydney Street Kilmore VIC 3764,"[-37.2927666, 144.9510295]",Kilmore Primary School,0.456,-37.29577,144.94752,Kilmore Primary School,,
13737,22 May Street Kilmore VIC 3764,"[-37.2879948, 144.9309179]",Kilmore Primary School,1.7064,-37.29577,144.94752,Kilmore Primary School,,
13738,7 Arlie Crescent Montrose VIC 3765,"[-37.8137349, 145.3310475]",Gladesville Primary School,0.7739,-37.8111,145.32291,Gladesville Primary School,,
13739,13/5 Devenish Avenue Montrose VIC 3765,"[-37.8118538, 145.3441343]",Montrose Primary School,0.4185,-37.8081,145.34369,Montrose Primary School,,
13740,802 Mount Dandenong Road Montrose VIC 3765,"[-37.8106838, 145.3326462]",Gladesville Primary School,0.8586,-37.8111,145.32291,Gladesville Primary School,,
13741,102-104 Ridge Road Mount Dandenong VIC 3767,"[-37.8331698, 145.3507268]",Mount Dandenong Primary School,1.0428,-37.83074,145.36217,Mount Dandenong Primary School,,
13742,106 BREAKNECK Yarra Glen VIC 3775,"[-37.65760100000001, 145.3520838]",Yarra Glen Primary School,1.9966,-37.6497,145.37241,Yarra Glen Primary School,,
13743,Yarra Glen VIC 3775,"[-37.6571292, 145.3745877]",Yarra Glen Primary School,0.8467,-37.6497,145.37241,Yarra Glen Primary School,,
13744,20 Stephens Road Healesville VIC 3777,"[-37.65628, 145.5214591]",Healesville Primary School,0.4874,-37.65713,145.51604,Healesville Primary School,,
13745,13 Elamo Road Healesville VIC 3777,"[-37.6504352, 145.5263701]",Healesville High School,0.8548,-37.64359,145.53081,Healesville High School,,
13746,3/30 Lyell Street Marysville VIC 3779,"[-37.5123774, 145.7434483]",Marysville Primary School,0.4875,-37.51198,145.74894,Marysville Primary School,,
13747,3/83 Main Street Gembrook VIC 3783,"[-37.9528644, 145.5507807]",Gembrook Primary School,0.4988,-37.95164,145.54532,Gembrook Primary School,,
13748,28 Monash Ave Olinda VIC 3788,"[-37.8530839, 145.3639785]",Olinda Primary School,0.2647,-37.8547,145.36619,Olinda Primary School,,
13749,Kallista VIC 3791,"[-37.9051015, 145.4111713]",Menzies Creek Primary School,2.0143,-37.91735,145.39427,Menzies Creek Primary School,,
13750,36 Beveridge Road Silvan VIC 3795,"[-37.8489689, 145.4586924]",Mountain District Christian School,1.002,-37.85665,145.45271,Mountain District Christian School,,
13751,8A Birmingham Road Mount Evelyn VIC 3796,"[-37.78560290000001, 145.3804093]",Mount Evelyn Primary School,0.9479,-37.79093,145.38882,Mount Evelyn Primary School,,
13752,45 RIVERSDALE Road Yarra Junction VIC 3797,"[-37.7889973, 145.6246886]",Upper Yarra Secondary College,0.3497,-37.79209,145.62393,Upper Yarra Secondary College,,
13753,13 Yarra Valley Crescent East Warburton VIC 3799,"[-37.7288752, 145.7508393]",Warburton Primary School,5.262,-37.7558,145.7017,Warburton Primary School,,
13754,91 Shetland Street Endeavour Hills VIC 3802,"[-37.9631109, 145.2710087]",Mossgiel Park Primary School,0.6533,-37.96839,145.26772,Mossgiel Park Primary School,,
13755,22 Scotsburn way Endeavour Hills VIC 3802,"[-37.973157, 145.2628915]",St Paul Apostle North School,0.6249,-37.96753,145.26266,St Paul Apostle North School,,
13756,10/8 Monteith Crescent Endeavour Hills VIC 3802,"[-37.9751598, 145.2648885]",Mossgiel Park Primary School,0.7915,-37.96839,145.26772,Mossgiel Park Primary School,,
13757,16 Sydney Parkinson Drive Endeavour Hills VIC 3802,"[-37.9840749, 145.2636687]",Southern Cross Primary School,0.4658,-37.98823,145.26441,Southern Cross Primary School,,
13758,50 Scotsburn Way Endeavour Hills VIC 3802,"[-37.9724685, 145.2661081]",Mossgiel Park Primary School,0.4743,-37.96839,145.26772,Mossgiel Park Primary School,,
13759,20 Barrier Reef Circuit Endeavour Hills VIC 3802,"[-37.990908, 145.2580562]",Southern Cross Primary School,0.6324,-37.98823,145.26441,Southern Cross Primary School,,
13760,71 James Cook Drive Endeavour Hills VIC 3802,"[-37.9806749, 145.2455372]",James Cook Primary School,0.1813,-37.97906,145.24585,James Cook Primary School,,
13761,12 Essex Park Drive Endeavour Hills VIC 3802,"[-37.9714148, 145.2401417]",Chalcot Lodge Primary School,0.69,-37.96973,145.2477,Chalcot Lodge Primary School,,
13762,2 Melliodora Court Endeavour Hills VIC 3802,"[-37.9670207, 145.2403144]",Chalcot Lodge Primary School,0.7153,-37.96973,145.2477,Chalcot Lodge Primary School,,
13763,35 David Collins Drive Endeavour Hills VIC 3802,"[-37.9913328, 145.2658274]",Southern Cross Primary School,0.3662,-37.98823,145.26441,Southern Cross Primary School,,
13764,13 Clangula Court Endeavour Hills VIC 3802,"[-37.973986, 145.2433358]",Endeavour Hills Specialist School,0.5464,-37.97889,145.24388,Endeavour Hills Specialist School,,
13765,1/31 David Collins Drive Endeavour Hills VIC 3802,"[-37.991057, 145.265423]",Southern Cross Primary School,0.3262,-37.98823,145.26441,Southern Cross Primary School,,
13766,16 Struan Avenue Endeavour Hills VIC 3802,"[-37.9646529, 145.2702747]",Mossgiel Park Primary School,0.4717,-37.96839,145.26772,Mossgiel Park Primary School,,
13767,25 Monteith Crescent Endeavour Hills VIC 3802,"[-37.9734642, 145.2665183]",Mossgiel Park Primary School,0.573,-37.96839,145.26772,Mossgiel Park Primary School,,
13768,4 Charlton Court Endeavour Hills VIC 3802,"[-37.9882439, 145.2689577]",Southern Cross Primary School,0.3995,-37.98823,145.26441,Southern Cross Primary School,,
13769,4 Astran Court Endeavour Hills VIC 3802,"[-37.9789943, 145.2720018]",Thomas Mitchell Primary School,0.2415,-37.98056,145.27391,Thomas Mitchell Primary School,,
13770,43 Endeavour Crescent Endeavour Hills VIC 3802,"[-37.9753356, 145.2568905]",St Paul Apostle South School,0.5826,-37.98052,145.25793,St Paul Apostle South School,,
13771,4/ Shafer court Endeavour Hills VIC 3802,"[-37.9806092, 145.2630211]",St Paul Apostle South School,0.4474,-37.98052,145.25793,St Paul Apostle South School,,
13772,15 Erica Close Endeavour Hills VIC 3802,"[-37.9794482, 145.2591355]",St Paul Apostle South School,0.1593,-37.98052,145.25793,St Paul Apostle South School,,
13773,7 Sigvard Boulevard Hallam VIC 3803,"[-38.0006273, 145.2799039]",Fountain Gate Secondary College,1.4541,-38.00528,145.29538,Fountain Gate Secondary College,,
13774,69 Marson Crescent Hallam VIC 3803,"[-38.00317, 145.2781334]",Hallam Senior Secondary College,1.5242,-38.0002,145.26119,Hallam Senior Secondary College,,
13775,2/23 Edinborough Street Hallam VIC 3803,"[-38.00174459999999, 145.2667341]",Hallam Senior Secondary College,0.5162,-38.0002,145.26119,Hallam Senior Secondary College,,
13776,1/6 Charles Avenue Hallam VIC 3803,"[-38.0020387, 145.2561135]",Hallam Primary School,0.1893,-38.00176,145.25824,Hallam Primary School,,
13777,11 Landhill Court Hallam VIC 3803,"[-38.0045412, 145.2785221]",Fountain Gate Secondary College,1.4828,-38.00528,145.29538,Fountain Gate Secondary College,,
13778,2/26 Gunns Road Hallam VIC 3803,"[-37.9979441, 145.2649701]",Hallam Senior Secondary College,0.4159,-38.0002,145.26119,Hallam Senior Secondary College,,
13779,3/39 Kays Avenue Hallam VIC 3803,"[-37.99964, 145.253246]",Hallam Primary School,0.4978,-38.00176,145.25824,Hallam Primary School,,
13780,37 Saffron Drive Hallam VIC 3803,"[-38.0049588, 145.2837257]",Fountain Gate Secondary College,1.0242,-38.00528,145.29538,Fountain Gate Secondary College,,
13781,2/6 Charles Avenue Hallam VIC 3803,"[-38.0020387, 145.2561135]",Hallam Primary School,0.1893,-38.00176,145.25824,Hallam Primary School,,
13782,3/67 Bella Cresent Hallam VIC 3803,"[-38.0171013, 145.283803]",Fountain Gate Primary School,1.3148,-38.00942,145.2952,Fountain Gate Primary School,,
13783,4 Kays Avenue Hallam VIC 3803,"[-38.0032029, 145.2533937]",Hallam Primary School,0.4548,-38.00176,145.25824,Hallam Primary School,,
13784,17A Princes Domain Drive Hallam VIC 3803,"[-38.0027608, 145.2655252]",Hallam Senior Secondary College,0.4752,-38.0002,145.26119,Hallam Senior Secondary College,,
13785,8 Sigvard Boulevard Hallam VIC 3803,"[-38.0002114, 145.2798607]",Fountain Gate Secondary College,1.4746,-38.00528,145.29538,Fountain Gate Secondary College,,
13786,16 Pauline Court Hallam VIC 3803,"[-38.0174018, 145.2804221]",Fountain Gate Primary School,1.5713,-38.00942,145.2952,Fountain Gate Primary School,,
13787,5 Brently Close Narre Warren North VIC 3804,"[-37.9923682, 145.3012059]",Mary MacKillop School,0.9652,-37.99584,145.31128,Mary MacKillop School,,
13788,60 Fleet Street Narre Warren South VIC 3805,"[-38.06651919999999, 145.2889728]",Strathaird Primary School,0.4181,-38.06312,145.28692,Strathaird Primary School,,
13789,97 Darling Way Narre Warren VIC 3805,"[-38.0390773, 145.3209373]",Fleetwood Primary School,0.2503,-38.0393,145.3181,Fleetwood Primary School,,
13790,18 Nita Close Narre Warren VIC 3805,"[-38.0039817, 145.2930325]",Fountain Gate Secondary College,0.2515,-38.00528,145.29538,Fountain Gate Secondary College,,
13791,4 Clarrisa Court Narre Warren VIC 3805,"[-38.007986, 145.3175027]",Oatlands Primary School,0.2067,-38.00644,145.31619,Oatlands Primary School,,
13792,7 Davy Court Narre Warren South VIC 3805,"[-38.0614851, 145.3180427]",Hillsmeade Primary School,0.9957,-38.06472,145.30746,Hillsmeade Primary School,,
13793,6 Rochford Place Narre Warren South VIC 3805,"[-38.0285014, 145.2895126]",Kilberry Valley Primary School,1.0754,-38.03416,145.27957,Kilberry Valley Primary School,,
13794,3 Scoble Place Narre Warren VIC 3805,"[-38.0109057, 145.3157099]",Oatlands Primary School,0.4975,-38.00644,145.31619,Oatlands Primary School,,
13795,8 Meredith Close Narre Warren VIC 3805,"[-38.0488233, 145.2965309]",Trinity Catholic Primary School,0.7401,-38.05539,145.29799,Trinity Catholic Primary School,,
13796,10 Wesley Drive Narre Warren VIC 3805,"[-38.0377934, 145.3094028]",Fleetwood Primary School,0.7816,-38.0393,145.3181,Fleetwood Primary School,,
13797,10 Hallmark Drive Narre Warren South VIC 3805,"[-38.0641243, 145.2860793]",Strathaird Primary School,0.1337,-38.06312,145.28692,Strathaird Primary School,,
13798,2/4 Ravensthorpe Crescent Narre Warren VIC 3805,"[-38.0358329, 145.3164511]",Fleetwood Primary School,0.4112,-38.0393,145.3181,Fleetwood Primary School,,
13799,20 Janson Close Narre Warren South VIC 3805,"[-38.0415983, 145.2900093]",Narre Warren South P-12 College,1.0009,-38.04973,145.28508,Narre Warren South P-12 College,,
13800,125 Harold Keys Drive Narre Warren South VIC 3805,"[-38.030229, 145.2881954]",Kilberry Valley Primary School,0.874,-38.03416,145.27957,Kilberry Valley Primary School,,
13801,62 Prospect Hill Road Narre Warren VIC 3805,"[-38.0109799, 145.3045216]",Fountain Gate Primary School,0.8367,-38.00942,145.2952,Fountain Gate Primary School,,
13802,3 Fairmead Place Narre Warren South VIC 3805,"[-38.0575866, 145.2914129]",Trinity Catholic Primary School,0.6266,-38.05539,145.29799,Trinity Catholic Primary School,,
13803,4 Savile Place Narre Warren VIC 3805,"[-37.9986038, 145.3102668]",Mary MacKillop School,0.3194,-37.99584,145.31128,Mary MacKillop School,,
13804,30 Armadale Drive Narre Warren VIC 3805,"[-38.0363092, 145.3071566]",Berry Street Victoria Inc,0.6838,-38.03025,145.30575,Berry Street Victoria Inc,,
13805,29 Bradley Terrace Narre Warren VIC 3805,"[-38.0313618, 145.3114331]",Berry Street Victoria Inc,0.514,-38.03025,145.30575,Berry Street Victoria Inc,,
13806,23 Golden Grove Drive Narre Warren South VIC 3805,"[-38.06782949999999, 145.2955807]",Strathaird Primary School,0.9224,-38.06312,145.28692,Strathaird Primary School,,
13807,4 Diosma Court Narre Warren VIC 3805,"[-38.01446139999999, 145.3115195]",Oatlands Primary School,0.9803,-38.00644,145.31619,Oatlands Primary School,,
13808,31 Fleetwood Drive Narre Warren VIC 3805,"[-38.0387791, 145.3089708]",Fleetwood Primary School,0.8035,-38.0393,145.3181,Fleetwood Primary School,,
13809,1/22 Shrives Road Narre Warren VIC 3805,"[-38.0287731, 145.3007844]",Berry Street Victoria Inc,0.4658,-38.03025,145.30575,Berry Street Victoria Inc,,
13810,2/2 Manna Gum Court Narre Warren VIC 3805,"[-38.040174, 145.315292]",Fleetwood Primary School,0.2649,-38.0393,145.3181,Fleetwood Primary School,,
