,Unnamed: 0,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent,real_school_distance,real_school_duration,real_station_distance,real_station_duration
9088,9088,2 Linda Drive Bacchus Marsh VIC 3340,House,2022,"[-37.6676363, 144.439023]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,2.0,2.0,70179.5428571431,25550.705291192982,430.0,,,34.7,27.9
9089,9089,30 Lyle Street Bacchus Marsh VIC 3340,House,2022,"[-37.6705273, 144.4317987]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,1.0,2.0,70179.5428571431,25550.705291192982,380.0,,,35.4,29.5
9090,9090,432 Bacchus Marsh Road Bacchus Marsh VIC 3340,House,2022,"[-37.6808749, 144.457555]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,2.0,2.0,,70179.5428571431,25550.705291192982,380.0,,,32.9,29.0
9091,9091,Bacchus Marsh VIC 3340,House,2022,"[-37.67202959999999, 144.4307728]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,4.0,2.0,2.0,70179.5428571431,25550.705291192982,2.0,,,35.7,30.0
9092,9092,26 Caspar Place Bacchus Marsh VIC 3340,House,2022,"[-37.6876628, 144.4165737]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,4.0,2.0,2.0,70179.5428571431,25550.705291192982,415.0,,,38.3,33.9
9093,9093,22 Somerton Court Bacchus Marsh VIC 3340,House,2022,"[-37.6614052, 144.4383818]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,1.0,2.0,70179.5428571431,25550.705291192982,400.0,,,34.3,26.8
9094,9094,2/10 McCormacks Road Maddingley VIC 3340,Townhouse,2022,"[-37.6889406, 144.4120204]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,2.0,2.0,70179.5428571431,25550.705291192982,430.0,,,38.5,34.0
9095,9095,19 Sweet Avenue Maddingley VIC 3340,House,2022,"[-37.6877706, 144.4133987]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,2.0,2.0,70179.5428571431,25550.705291192982,430.0,,,38.5,34.2
9096,9096,7 Pippin Court Darley VIC 3340,House,2022,"[-37.6596116, 144.4380398]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,1.0,,70179.5428571431,25550.705291192982,410.0,,,30.3,27.9
9097,9097,21 Connor Street Bacchus Marsh VIC 3340,House,2022,"[-37.6732176, 144.4260495]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,2.0,2.0,70179.5428571431,25550.705291192982,460.0,,,36.8,29.6
9098,9098,210 Lerderderg Park Merrimu VIC 3340,House,2022,"[-37.6625601, 144.4669648]",3340,"[xcoord    144.278382
ycoord    -37.586574
Name: Bacchus Marsh Region, dtype: float64, xcoord    144.394744
ycoord    -38.014870
Name: Lara, dtype: float64, xcoord    144.436716
ycoord    -37.666657
Name: Bacchus Marsh, dtype: float64]",Bacchus Marsh,3.0,1.0,2.0,70179.5428571431,25550.705291192982,380.0,,,30.5,28.5
9099,9099,93 Greenes Lane Gordon VIC 3345,House,2022,"[-37.5960674, 144.0994985]",3345,"[xcoord    144.056387
ycoord    -37.615015
Name: Gordon (Vic.), dtype: float64]",Gordon (Vic.),3.0,2.0,2.0,68342.79047619039,6182.777630060374,520.0,,,72.6,51.9
9100,9100,190 Bungaree-Wallace Road Bungaree VIC 3352,House,2022,"[-37.5591151, 143.9893242]",3352,"[xcoord    143.747591
ycoord    -37.618076
Name: Smythes Creek, dtype: float64, xcoord    143.671530
ycoord    -37.715867
Name: Golden Plains - North, dtype: float64, xcoord    143.425077
ycoord    -37.473030
Name: Beaufort, dtype: float64, xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.824709
ycoord    -37.522992
Name: Wendouree - Miners Rest, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.405166
ycoord    -37.107848
Name: Avoca, dtype: float64, xcoord    144.056387
ycoord    -37.615015
Name: Gordon (Vic.), dtype: float64, xcoord    143.850372
ycoord    -37.380894
Name: Creswick - Clunes, dtype: float64, xcoord    143.812197
ycoord    -37.584480
Name: Delacombe, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.999057
ycoord    -37.952336
Name: Golden Plains - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Gordon (Vic.),4.0,2.0,1.0,68342.79047619039,6182.777630060374,430.0,,,82.8,55.4
9101,9101,45 Mullingar Drive Alfredton VIC 3350,House,2022,"[-37.5663193, 143.8003283]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,480.0,,,99.3,76.8
9102,9102,57 Dyson Drive Alfredton VIC 3350,House,2022,"[-37.550549, 143.7860381]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,440.0,,,101.9,73.5
9103,9103,38 Signature Drive Alfredton VIC 3350,House,2022,"[-37.551532, 143.8118524]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,550.0,,,96.4,74.1
9104,9104,4 Windsor Avenue Alfredton VIC 3350,House,2022,"[-37.5486993, 143.7998397]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,370.0,,,100.9,72.3
9105,9105,1/34 Learmonth Street Alfredton VIC 3350,Townhouse,2022,"[-37.5652069, 143.8108053]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,2.0,1.0,,68727.94285714254,16623.337207031203,490.0,,,96.5,72.6
9106,9106,8 Sapphire Dr Alfredton VIC 3350,House,2022,"[-37.5454481, 143.8073245]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,530.0,,,96.4,74.1
9107,9107,5 McCallum Street Lucas VIC 3350,House,2022,"[-37.5492524, 143.7764781]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,2.0,2.0,68727.94285714254,16623.337207031203,380.0,,,102.6,75.1
9108,9108,31 Mimosa Avenue Alfredton VIC 3350,House,2022,"[-37.5502843, 143.8023204]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,2.0,2.0,68727.94285714254,16623.337207031203,395.0,,,101.4,73.2
9109,9109,39 Belltower Avenue Alfredton VIC 3350,House,2022,"[-37.5446016, 143.7889212]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,480.0,,,101.3,73.4
9110,9110,1805 Sturt Street Alfredton VIC 3350,House,2022,"[-37.5490286, 143.8020024]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,4.0,68727.94285714254,16623.337207031203,520.0,,,101.0,72.6
9111,9111,1621A Sturt Street Alfredton VIC 3350,Townhouse,2022,"[-37.5546948, 143.815602]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,1.0,2.0,68727.94285714254,16623.337207031203,360.0,,,95.3,71.2
9112,9112,21 Evans Way Lucas VIC 3350,House,2022,"[-37.5429702, 143.7690314]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,500.0,,,102.9,75.4
9113,9113,16 O'Callaghan Parade Lucas VIC 3350,House,2022,"[-37.5467111, 143.7741678]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,2.0,2.0,68727.94285714254,16623.337207031203,390.0,,,102.8,75.4
9114,9114,19 Echo Place Alfredton VIC 3350,Townhouse,2022,"[-37.5563183, 143.7904476]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,2.0,2.0,1.0,68727.94285714254,16623.337207031203,355.0,,,98.0,76.6
9115,9115,6/33 Tremain Drive Lucas VIC 3350,House,2022,"[-37.5435011, 143.7802723]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,2.0,2.0,68727.94285714254,16623.337207031203,385.0,,,102.0,74.1
9116,9116,20 Adrianus Street Alfredton VIC 3350,House,2022,"[-37.5642076, 143.785562]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,460.0,,,103.6,75.9
9117,9117,314 Cuthberts Road Lucas VIC 3350,House,2022,"[-37.5516007, 143.7840879]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,450.0,,,102.1,74.3
9118,9118,25 O'Callaghan Parade Lucas VIC 3350,House,2022,"[-37.5467111, 143.7741678]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,2.0,2.0,68727.94285714254,16623.337207031203,400.0,,,102.8,75.4
9119,9119,1/8 Christine Avenue Alfredton VIC 3350,Apartment / Unit / Flat,2022,"[-37.5515975, 143.802596]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,2.0,1.0,1.0,68727.94285714254,16623.337207031203,270.0,,,101.7,74.4
9120,9120,15 Sells Road Lucas VIC 3350,House,2022,"[-37.5485179, 143.7769865]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,470.0,,,102.5,74.7
9121,9121,15 Nyon Road Alfredton VIC 3350,House,2022,"[-37.5633279, 143.7885131]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,2.0,2.0,68727.94285714254,16623.337207031203,430.0,,,99.4,76.0
9122,9122,4 Towong Street Alfredton VIC 3350,House,2022,"[-37.5552169, 143.8068792]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,3.0,1.0,1.0,68727.94285714254,16623.337207031203,365.0,,,96.2,73.2
9123,9123,33 Walters Way Alfredton VIC 3350,House,2022,"[-37.5605227, 143.7901525]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,460.0,,,99.8,77.0
9124,9124,2/19 Lawrie Drive Alfredton VIC 3350,House,2022,"[-37.5566683, 143.8031764]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,2.0,1.0,1.0,68727.94285714254,16623.337207031203,335.0,,,96.9,74.3
9125,9125,11 Obrien Drive Alfredton VIC 3350,House,2022,"[-37.5662322, 143.7936554]",3350,"[xcoord    143.791827
ycoord    -37.550624
Name: Alfredton, dtype: float64, xcoord    143.843100
ycoord    -37.558077
Name: Ballarat, dtype: float64, xcoord    143.881744
ycoord    -37.640398
Name: Buninyong, dtype: float64, xcoord    143.851635
ycoord    -37.587432
Name: Ballarat - South, dtype: float64, xcoord    143.879295
ycoord    -37.549333
Name: Ballarat - North, dtype: float64]",Alfredton,4.0,2.0,2.0,68727.94285714254,16623.337207031203,440.0,,,99.0,76.1
