,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent,real_distance,real_duration,real_station_distance,real_station_duration
9669,13/29 Stud Road Dandenong VIC 3175,House,2022,"[-37.9822901, 145.220699]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,2.0,2.0,63172.066666666426,9768.395680930407,420.0,,,116.4,84.1
9670,3/1 Napier Street Dandenong VIC 3175,House,2022,"[-37.9842533, 145.2062437]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,4.0,2.0,2.0,63172.066666666426,9768.395680930407,630.0,,,117.3,84.9
9671,24 Gloria Avenue Dandenong North VIC 3175,House,2022,"[-37.9683005, 145.2135575]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,1.0,1.0,63172.066666666426,9768.395680930407,355.0,,,117.3,86.7
9672,1/105 Boyd Street Dandenong North VIC 3175,House,2022,"[-37.9642939, 145.2113168]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,1.0,2.0,63172.066666666426,9768.395680930407,400.0,,,118.0,88.1
9673,1/18 Hughes Crescent Dandenong North VIC 3175,Apartment / Unit / Flat,2022,"[-37.9685083, 145.2079128]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,1.0,1.0,63172.066666666426,9768.395680930407,260.0,,,115.1,82.7
9674,7 Adelong Court Dandenong North VIC 3175,House,2022,"[-37.9601672, 145.2213679]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,2.0,,63172.066666666426,9768.395680930407,160.0,,,116.4,84.0
9675,1/37 Hemmings Street Dandenong VIC 3175,House,2022,"[-37.9835217, 145.2066539]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,2.0,2.0,63172.066666666426,9768.395680930407,450.0,,,116.6,84.5
9676,2/160 Mcfees Road Dandenong North VIC 3175,House,2022,"[-37.9652857, 145.2227739]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,0.0,1.0,1.0,63172.066666666426,9768.395680930407,165.0,,,116.7,85.4
9677,6/11 Rodd Street Dandenong VIC 3175,House,2022,"[-37.9854695, 145.2099977]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,0.0,1.0,1.0,63172.066666666426,9768.395680930407,165.0,,,116.7,85.4
9678,5 Florence Court Dandenong VIC 3175,House,2022,"[-37.969854, 145.2024688]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,1.0,1.0,63172.066666666426,9768.395680930407,165.0,,,116.7,85.4
9679,77 Clow Street Dandenong VIC 3175,House,2022,"[-37.9855089, 145.2226194]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,1.0,,63172.066666666426,9768.395680930407,160.0,,,117.0,85.1
9680,2/2 Southborne Avenue Dandenong VIC 3175,House,2022,"[-37.9946921, 145.2063314]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,1.0,1.0,63172.066666666426,9768.395680930407,165.0,,,116.7,85.4
9681,2/245 Gladstone Road Dandenong North VIC 3175,House,2022,"[-37.9550334, 145.207862]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,2.0,6.0,63172.066666666426,9768.395680930407,160.0,,,116.4,83.8
9682,5 Marion Street Dandenong VIC 3175,House,2022,"[-37.9833655, 145.2027277]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,4.0,2.0,2.0,63172.066666666426,9768.395680930407,680.0,,,115.8,83.7
9683,77 Gladstone Road Dandenong VIC 3175,House,2022,"[-37.9706974, 145.2049712]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,2.0,1.0,1.0,63172.066666666426,9768.395680930407,530.0,,,116.0,83.8
9684,1/13 High Street Dandenong VIC 3175,House,2022,"[-37.979402, 145.2104551]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,2.0,1.0,1.0,63172.066666666426,9768.395680930407,500.0,,,116.4,83.8
9685,3/29 New Street Dandenong VIC 3175,Apartment / Unit / Flat,2022,"[-37.989988, 145.221781]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,2.0,1.0,1.0,63172.066666666426,9768.395680930407,430.0,,,115.9,83.6
9686,4/10 Cullimore Court Dandenong South VIC 3175,House,2022,"[-37.997432, 145.2016835]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,1.0,1.0,,63172.066666666426,9768.395680930407,410.0,,,116.6,84.2
9687,28 Ray Street Dandenong VIC 3175,House,2022,"[-37.9737051, 145.1971191]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,2.0,2.0,1.0,63172.066666666426,9768.395680930407,600.0,,,116.1,83.9
9688,4/42 Pickett Street Dandenong VIC 3175,House,2022,"[-37.984361, 145.208373]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,1.0,2.0,63172.066666666426,9768.395680930407,480.0,,,116.5,84.1
9689,15/55 Clow Street Dandenong VIC 3175,House,2022,"[-37.9851117, 145.2193829]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,2.0,2.0,63172.066666666426,9768.395680930407,380.0,,,117.4,86.8
9690,5/20 Hemmings Street Dandenong VIC 3175,Apartment / Unit / Flat,2022,"[-37.983223699999996, 145.2089622]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,2.0,1.0,1.0,63172.066666666426,9768.395680930407,400.0,,,115.9,83.7
9691,19 Barron Court Dandenong North VIC 3175,House,2022,"[-37.9396811, 145.1992331]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,3.0,2.0,2.0,63172.066666666426,9768.395680930407,510.0,,,115.5,83.1
9692,1/1479 Heatherton Road Dandenong VIC 3175,House,2022,"[-37.9696579, 145.2134712]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",Flora Hill - Spring Gully,0.0,1.0,1.0,63172.066666666426,9768.395680930407,165.0,,,116.7,85.6
9693,22 Blackmore Street Dandenong North VIC 3175,House,2022,"[-37.9399113, 145.2016491]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",White Hills - Ascot,3.0,1.0,2.0,61606.42857142862,15164.81465731538,450.0,,,120.4,90.5
9694,1/75 Herbert Street Dandenong VIC 3175,House,2022,"[-37.9813522, 145.2203257]",3550,"[xcoord    144.307186
ycoord    -36.763377
Name: East Bendigo - Kennington, dtype: float64, xcoord    144.273719
ycoord    -36.751289
Name: Bendigo, dtype: float64, xcoord    144.287536
ycoord    -36.782847
Name: Flora Hill - Spring Gully, dtype: float64, xcoord    144.234434
ycoord    -36.826027
Name: Bendigo Region - South, dtype: float64, xcoord    144.258953
ycoord    -36.718706
Name: California Gully - Eaglehawk, dtype: float64, xcoord    144.317176
ycoord    -36.704836
Name: White Hills - Ascot, dtype: float64]",White Hills - Ascot,3.0,2.0,2.0,61606.42857142862,15164.81465731538,480.0,,,120.3,90.1
