year_num,property_type,coordinates,postcode,sa2_region,bedroom_num,bathroom_num,parking_num,Income,Population,median_price
2018,House,"[-37.90271449999999, 144.6697068]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['4'],['2'],['3'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8663061, 145.001804]",3183,['St Kilda East'],['2'],['1'],['1'],0,0,0
2018,House,"[-37.9604633, 145.1473918]",3171,['Springvale'],['3'],['1'],['1'],0,0,0
2018,House,"[-37.5396238, 144.9665124]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['4'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8114205, 144.9497415]",3003,['West Melbourne'],['2'],['2'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8443845, 145.0495306]",3123,"['Hawthorn', 'Hawthorn East']",['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.9044002, 144.9997396]",3186,['Brighton (Vic.)'],['3'],['2'],['2'],0,0,0
2018,House,"[-37.9320656, 145.0414783]",3204,"['Ormond - Glen Huntly', 'Bentleigh - McKinnon']",['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.9172595, 145.1442916]",3168,['Clayton'],['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8109646, 144.959936]",3000,['Melbourne'],['2'],['1'],[],0,0,0
2018,Apartment / Unit / Flat,"[-37.8231931, 144.9639881]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],[],0,0,0
2018,House,"[-38.0732402, 145.1462707]",3197,['Carrum - Patterson Lakes'],['4'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8546269, 145.0153947]",3143,['Armadale'],['2'],['2'],['2'],0,0,0
2018,House,"[-37.6747804, 145.0578436]",3082,['Mill Park - North'],['3'],['2'],['2'],0,0,0
2018,House,"[-38.1545739, 144.3465657]",3220,"['Geelong', 'Newtown (Vic.)']",['3'],['1'],[],0,0,0
2018,House,"[-37.8556739, 145.0056257]",3181,['Prahran - Windsor'],['2'],['1'],[],0,0,0
2018,House,"[-37.5668039, 144.9092513]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['4'],['2'],['3'],0,0,0
2018,House,"[-37.6296271, 145.0924795]",3752,['South Morang (South)'],['3'],['2'],['2'],0,0,0
2018,House,"[-37.0287753, 145.1428906]",3660,"['Seymour Region', 'Yea', 'Seymour']",['3'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8841948, 144.998552]",3185,"['St Kilda East', 'Elsternwick']",['2'],['2'],['1'],0,0,0
2018,House,"[-37.4804161, 144.6015062]",3437,['Gisborne'],['3'],['2'],['2'],0,0,0
2018,House,"[-37.8817697, 145.278738]",3156,"['Lysterfield', 'Ferntree Gully (South) - Upper Ferntree Gully', 'Endeavour Hills - North', 'Ferntree Gully (North)']",['3'],['2'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.7786173, 144.9393063]",3052,['Parkville'],['2'],['2'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.7851361, 144.9584733]",3052,['Parkville'],['3'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8148828, 144.9414987]",3008,['Docklands'],['2'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.731627, 145.03244]",3073,"['Reservoir - East', 'Thomastown']",['2'],['1'],['1'],0,0,0
2018,House,"[-37.8265332, 145.2234825]",3134,"['Warrandyte - Wonga Park', 'Ringwood', 'Croydon Hills - Warranwood', 'Ringwood East', 'Ringwood North']",['3'],['1'],['2'],0,0,0
2018,House,"[-37.5351345, 144.9027623]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['4'],['2'],['2'],0,0,0
2018,Townhouse,"[-37.8618962, 145.1432671]",3149,"['Glen Waverley - West', 'Mount Waverley - South']",['4'],['3'],['1'],0,0,0
2018,House,"[-37.6455212, 145.0283453]",3076,['Epping - West'],['2'],['1'],[],0,0,0
2018,Apartment / Unit / Flat,"[-37.820727, 144.9422649]",3008,['Docklands'],['2'],['2'],['1'],0,0,0
2018,House,"[-37.8396668, 145.0842242]",3124,"['Camberwell', 'Hawthorn East']",['6'],['3'],['2'],0,0,0
2018,House,"[-37.6868471, 144.7379855]",3037,"['Sydenham', 'Taylors Lakes', 'Hillside', 'Delahey', 'Taylors Hill']",['4'],['2'],['2'],0,0,0
2018,House,"[-38.4721007, 145.1644674]",3922,['Phillip Island'],['4'],['2'],['3'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8357365, 144.9969497]",3141,"['South Yarra - West', 'South Yarra - East']",['1'],['1'],['1'],0,0,0
2018,Townhouse,"[-37.862024, 145.2886273]",3155,['Boronia'],['3'],['2'],['1'],0,0,0
2018,House,"[-37.8846971, 144.6120872]",3024,"['Werribee - West', 'Tarneit', 'Rockbank - Mount Cottrell', 'Wyndham Vale']",['4'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8538373, 144.8756791]",3016,['Williamstown'],['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8176151, 144.9543219]",3000,['Melbourne'],['2'],['1'],[],0,0,0
2018,House,"[-37.766182, 144.938694]",3055,"['Brunswick', 'Brunswick West']",['4'],['2'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8205932, 144.9557846]",3000,['Melbourne'],['2'],['1'],[],0,0,0
2018,House,"[-37.636849, 144.921056]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['2'],['1'],['1'],0,0,0
2018,House,"[-37.587098, 144.701727]",3429,"['Sunbury', 'Sunbury - South']",['4'],['2'],['2'],0,0,0
2018,House,"[-36.0271135, 145.9990577]",3730,"['Yarrawonga', 'Moira']",['4'],['3'],['2'],0,0,0
2018,Studio,"[-37.8233955, 145.045677]",3123,"['Hawthorn', 'Hawthorn East']",['1'],['1'],[],0,0,0
2018,House,"[-37.7794588, 144.9772966]",3057,['Brunswick East'],['2'],['1'],['1'],0,0,0
2018,House,"[-37.8461618, 145.0095858]",3142,"['South Yarra - East', 'Toorak']",['3'],['1'],[],0,0,0
2018,House,"[-37.5914887, 144.9209467]",3064,"['Craigieburn - Central', 'Whittlesea', 'Roxburgh Park - Somerton', 'Mickleham - Yuroke']",['4'],['1'],[],0,0,0
2018,Apartment / Unit / Flat,"[-37.8522402, 145.1305566]",3125,"['Surrey Hills (West) - Canterbury', 'Burwood']",['1'],['1'],[],0,0,0
2018,Apartment / Unit / Flat,"[-37.7799021, 144.8724773]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['2'],['1'],['1'],0,0,0
2018,House,"[-38.3699563, 142.4897325]",3280,"['Moyne - East', 'Warrnambool - North']",['4'],['2'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.7834232, 144.9996966]",3070,['Northcote'],['2'],['1'],['1'],0,0,0
2018,House,"[-37.7988884, 144.9688269]",3053,['Carlton'],['6'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8310171, 144.8687815]",3015,['Newport'],['2'],['1'],['1'],0,0,0
2018,House,"[-38.590424, 145.591551]",3995,['Wonthaggi - Inverloch'],['2'],['1'],['1'],0,0,0
2018,House,"[-37.96931920000001, 145.2042377]",3175,"['Dandenong North', 'Dandenong', 'Keysborough']",['3'],['1'],['2'],0,0,0
2018,House,"[-37.8516297, 144.5913549]",3024,"['Werribee - West', 'Tarneit', 'Rockbank - Mount Cottrell', 'Wyndham Vale']",['4'],['2'],['2'],0,0,0
2018,House,"[-38.0927054, 145.2760175]",3977,"['Cranbourne West', 'Cranbourne North', 'Pearcedale - Tooradin', 'Skye - Sandhurst', 'Cranbourne South', 'Cranbourne East', 'Cranbourne']",['3'],['1'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8375906, 144.994833]",3141,"['South Yarra - West', 'South Yarra - East']",['2'],['2'],['1'],0,0,0
2018,House,"[-37.6034522, 144.2341285]",3342,"['Bacchus Marsh Region', 'Gordon (Vic.)', 'Golden Plains - South']",['3'],['2'],['6'],0,0,0
2018,House,"[-36.559082, 145.9764348]",3672,['Benalla'],['4'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.7537669, 145.1486206]",3106,['Templestowe'],['2'],['1'],['2'],0,0,0
2018,House,"[-37.9373852, 145.0945478]",3167,['Oakleigh - Huntingdale'],['4'],['2'],['4'],0,0,0
2018,Townhouse,"[-37.758546, 145.063442]",3084,"['Heidelberg - Rosanna', 'Ivanhoe East - Eaglemont', 'Viewbank - Yallambie']",['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.808104, 145.050025]",3101,['Kew'],['3'],['1'],['1'],0,0,0
2018,House,"[-37.7887904, 144.8422063]",3020,"['Ardeer - Albion', 'Sunshine North', 'Sunshine West', 'Sunshine']",['3'],['1'],['3'],0,0,0
2018,Apartment / Unit / Flat,"[-37.82606121944571, 144.96225599537507]",3006,"['Southbank', 'South Melbourne']",['1'],['1'],['1'],0,0,0
2018,House,"[-37.7538311, 144.9456088]",3055,"['Brunswick', 'Brunswick West']",['3'],['1'],[],0,0,0
2018,House,"[-37.7197429, 145.0244703]",3073,"['Reservoir - East', 'Thomastown']",['3'],['1'],['1'],0,0,0
2018,House,"[-37.4642723, 144.679887]",3431,['Riddells Creek'],['3'],['2'],['3'],0,0,0
2018,House,"[-37.5868516, 144.7577034]",3429,"['Sunbury', 'Sunbury - South']",['3'],['2'],['1'],0,0,0
2018,House,"[-37.7266957, 144.7617376]",3023,"['Burnside Heights', 'Burnside', 'Cairnlea', 'Rockbank - Mount Cottrell', 'Caroline Springs', 'Deer Park - Derrimut']",['4'],['3'],['2'],0,0,0
2018,House,"[-34.1996957, 142.1583663]",3500,"['Mildura - South', 'Mildura - North']",['3'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8521264, 145.1309108]",3125,"['Surrey Hills (West) - Canterbury', 'Burwood']",['1'],['1'],[],0,0,0
2018,Apartment / Unit / Flat,"[-37.7355903, 145.0140267]",3072,"['Preston - West', 'Preston - East']",['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8115941, 145.014037]",3067,['Abbotsford'],['1'],['1'],[],0,0,0
2018,Apartment / Unit / Flat,"[-37.8232188, 145.0334045]",3122,"['Hawthorn', 'Hawthorn East']",['3'],['3'],['2'],0,0,0
2018,House,"[-38.2699413, 144.5142975]",3226,['Ocean Grove - Barwon Heads'],['3'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8789988, 144.9923153]",3184,['Elwood'],['2'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.7703059, 145.0119705]",3070,['Northcote'],['1'],['1'],['1'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8384194, 144.9747126]",3004,"['Southbank', 'South Yarra - West']",['3'],['2'],['2'],0,0,0
2018,House,"[-37.7489108, 145.3313918]",3116,['Chirnside Park'],['3'],['2'],['2'],0,0,0
2018,Apartment / Unit / Flat,"[-37.8829711, 145.0270567]",3162,"['Caulfield - South', 'Elsternwick']",['3'],['1'],['1'],0,0,0
2019,Studio,"[-37.8029857, 144.9600238]",3053,['Carlton'],['1'],['1'],[],0,0,0
2019,House,"[-38.2181184, 144.3323974]",3217,"['Grovedale', 'Torquay', 'Winchelsea', 'Ocean Grove - Barwon Heads', 'Burwood']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.7462412, 144.9263649]",3040,"['Essendon - Aberfeldie', 'Niddrie - Essendon West']",['1'],['1'],['1'],0,0,0
2019,House,"[-37.6528919, 144.4200871]",3340,"['Bacchus Marsh', 'Bacchus Marsh Region', 'Lara']",['4'],['2'],['2'],0,0,0
2019,Townhouse,"[-37.7816163, 144.8906366]",3032,"['Flemington', 'Ascot Vale', 'Maribyrnong']",['2'],['1'],['1'],0,0,0
2019,House,"[-37.7225855, 144.9507085]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['3'],['1'],['3'],0,0,0
2019,Apartment / Unit / Flat,"[-37.9177326, 145.0312859]",3204,"['Ormond - Glen Huntly', 'Bentleigh - McKinnon']",['2'],['1'],['1'],0,0,0
2019,House,"[-37.7957372, 144.8912814]",3011,"['Seddon - Kingsville', 'Footscray']",['3'],['1'],[],0,0,0
2019,House,"[-37.58000415437882, 143.7926896507797]",3358,['Romsey'],['4'],['2'],['3'],0,0,0
2019,House,"[-37.7107479, 144.727274]",3336,['Rockbank - Mount Cottrell'],['4'],['2'],['4'],0,0,0
2019,House,"[-38.5422547, 146.0787971]",3956,"['Foster', 'Leongatha']",['3'],['1'],[],0,0,0
2019,House,"[-38.1012758, 145.249638]",3977,"['Cranbourne West', 'Cranbourne North', 'Pearcedale - Tooradin', 'Skye - Sandhurst', 'Cranbourne South', 'Cranbourne East', 'Cranbourne']",['3'],['2'],['1'],0,0,0
2019,House,"[-37.9443086, 145.1993193]",3175,"['Dandenong North', 'Dandenong', 'Keysborough']",['3'],['1'],[],0,0,0
2019,Apartment / Unit / Flat,"[-37.7546232, 145.0531705]",3079,"['Ivanhoe', 'Ivanhoe East - Eaglemont']",['1'],['1'],['1'],0,0,0
2019,House,"[-37.7450637, 144.7471895]",3023,"['Burnside Heights', 'Burnside', 'Cairnlea', 'Rockbank - Mount Cottrell', 'Caroline Springs', 'Deer Park - Derrimut']",['4'],['2'],['1'],0,0,0
2019,Townhouse,"[-37.6816744, 144.5821898]",3337,"['Melton West', 'Melton']",['3'],['2'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.7542258, 144.9605167]",3058,"['Coburg North', 'Coburg']",['2'],['1'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8296519, 144.8736211]",3015,['Newport'],['3'],['1'],['1'],0,0,0
2019,House,"[-37.8356213, 145.1212574]",3128,"['Burwood', 'Box Hill']",['2'],['1'],['1'],0,0,0
2019,House,"[-37.7898448, 144.9787108]",3068,"['Yarra - North', 'Fitzroy North']",['2'],['1'],[],0,0,0
2019,House,"[-36.8145554, 144.2306392]",3555,['Kangaroo Flat - Golden Square'],['4'],['2'],['2'],0,0,0
2019,House,"[-38.1381057, 145.1531695]",3199,"['Frankston North', 'Frankston South', 'Frankston']",['3'],['1'],['1'],0,0,0
2019,House,"[-37.7912612, 144.8741749]",3012,"['Sunshine West', 'Seddon - Kingsville', 'Braybrook', 'West Footscray - Tottenham']",['3'],['1'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.7345497, 144.8069433]",3021,"['Keilor Downs', 'Kings Park (Vic.)', 'St Albans - North']",['2'],['1'],['1'],0,0,0
2019,House,"[-37.7667386, 144.8600679]",3034,['Keilor East'],['3'],['1'],['1'],0,0,0
2019,Townhouse,"[-37.7937127, 144.9183666]",3031,"['Flemington', 'Kensington (Vic.)']",['3'],['2'],['1'],0,0,0
2019,House,"[-37.6183892, 144.7064339]",3427,['Sunbury - South'],['4'],['2'],['2'],0,0,0
2019,House,"[-38.0814558, 145.2848269]",3977,"['Cranbourne West', 'Cranbourne North', 'Pearcedale - Tooradin', 'Skye - Sandhurst', 'Cranbourne South', 'Cranbourne East', 'Cranbourne']",['4'],['2'],['2'],0,0,0
2019,House,"[-38.1006878, 145.3302265]",3978,"['Cranbourne South', 'Koo Wee Rup', 'Cranbourne East']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8753376, 144.7078493]",3029,"['Tarneit', 'Hoppers Crossing - North', 'Truganina']",['3'],['2'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8161275, 144.984988]",3002,['East Melbourne'],['3'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.7543659, 145.0533732]",3079,"['Ivanhoe', 'Ivanhoe East - Eaglemont']",['2'],['2'],['1'],0,0,0
2019,Townhouse,"[-37.7235497, 144.9240033]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['3'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.6701244, 145.1507001]",3089,['Wattle Glen - Diamond Creek'],['2'],['1'],['2'],0,0,0
2019,House,"[-37.6708749, 144.9362855]",3047,"['Broadmeadows', 'Campbellfield - Coolaroo']",['3'],['1'],['1'],0,0,0
2019,Townhouse,"[-37.963682, 145.0579728]",3192,['Cheltenham - Highett (East)'],['3'],['2'],['2'],0,0,0
2019,House,"[-36.3740833, 145.4137446]",3630,"['Shepparton - South', 'Shepparton - North', 'Shepparton Region - East']",['3'],['1'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8062149, 144.9618804]",3053,['Carlton'],['2'],['1'],[],0,0,0
2019,House,"[-38.078493, 145.4388683]",3810,"['Pakenham - South', 'Koo Wee Rup', 'Emerald - Cockatoo']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8198271, 145.0375966]",3122,"['Hawthorn', 'Hawthorn East']",['1'],['1'],['1'],0,0,0
2019,Townhouse,"[-37.8048137, 144.9065856]",3011,"['Seddon - Kingsville', 'Footscray']",['3'],['2'],['2'],0,0,0
2019,Studio,"[-37.8795676, 144.9920571]",3184,['Elwood'],['0'],['1'],['1'],0,0,0
2019,House,"[-38.0527167, 145.4389435]",3809,"['Beaconsfield - Officer', 'Koo Wee Rup']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8097936, 144.9817503]",3002,['East Melbourne'],['2'],['2'],['1'],0,0,0
2019,House,"[-38.1380859, 145.8554119]",3818,"['Warragul', 'Drouin', 'Mount Baw Baw Region']",['4'],['2'],['2'],0,0,0
2019,House,"[-37.81262, 145.100365]",3127,"['Surrey Hills (East) - Mont Albert', 'Surrey Hills (West) - Canterbury']",['4'],['2'],['2'],0,0,0
2019,House,"[-36.7013141, 142.1978469]",3400,"['Horsham', 'Horsham Region']",['2'],['1'],['1'],0,0,0
2019,House,"[-37.8141188, 145.1109054]",3127,"['Surrey Hills (East) - Mont Albert', 'Surrey Hills (West) - Canterbury']",['2'],['1'],['1'],0,0,0
2019,Townhouse,"[-37.9082865, 145.0022237]",3186,['Brighton (Vic.)'],['4'],['3'],['3'],0,0,0
2019,Apartment / Unit / Flat,"[-38.2379982, 146.3905473]",3840,"['Churchill', 'Morwell']",['2'],['1'],['1'],0,0,0
2019,House,"[-37.9631109, 145.2710087]",3802,['Endeavour Hills - South'],['3'],['1'],['1'],0,0,0
2019,House,"[-36.7532444, 144.2891422]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['3'],['1'],['1'],0,0,0
2019,Townhouse,"[-37.7617115, 144.9437872]",3055,"['Brunswick', 'Brunswick West']",['2'],['1'],['1'],0,0,0
2019,House,"[-38.4181171, 144.8526033]",3941,['Point Nepean'],['4'],['2'],['8'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8854472, 145.068052]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['1'],['1'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8500768, 145.1133989]",3125,"['Surrey Hills (West) - Canterbury', 'Burwood']",['1'],['1'],['4'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8078991, 145.1143496]",3129,['Box Hill North'],['2'],['2'],['1'],0,0,0
2019,House,"[-38.06782949999999, 145.2955807]",3805,"['Narre Warren South (East)', 'Narre Warren - South West']",['5'],['4'],['2'],0,0,0
2019,Townhouse,"[-38.0726988, 145.1243256]",3197,['Carrum - Patterson Lakes'],['2'],['2'],['1'],0,0,0
2019,House,"[-37.7846717, 144.9868498]",3068,"['Yarra - North', 'Fitzroy North']",['3'],['1'],['1'],0,0,0
2019,House,"[-37.6948854, 145.0622727]",3083,"['Bundoora - West', 'Kingsbury']",['3'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.810393, 144.9494184]",3003,['West Melbourne'],['2'],['1'],[],0,0,0
2019,Apartment / Unit / Flat,"[-37.82409579999999, 144.9636789]",3006,"['Southbank', 'South Melbourne']",['2'],['2'],[],0,0,0
2019,House,"[-38.2336108, 144.0017001]",3241,"['Winchelsea', 'Lorne - Anglesea', 'Colac Region']",['3'],['1'],['1'],0,0,0
2019,House,"[-38.10820349999999, 145.238466]",3977,"['Cranbourne West', 'Cranbourne North', 'Pearcedale - Tooradin', 'Skye - Sandhurst', 'Cranbourne South', 'Cranbourne East', 'Cranbourne']",['4'],['2'],['2'],0,0,0
2019,House,"[-38.4156856, 145.4279018]",3984,"['Wonthaggi - Inverloch', 'Koo Wee Rup']",['4'],['1'],['2'],0,0,0
2019,House,"[-38.456316, 144.891532]",3939,"['Rosebud - McCrae', 'Flinders', 'Point Nepean']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.7999246, 144.9538809]",3051,['North Melbourne'],['0'],['1'],[],0,0,0
2019,House,"[-36.7618625, 144.2845787]",3550,"['Bendigo Region - South', 'East Bendigo - Kennington', 'Flora Hill - Spring Gully', 'Bendigo', 'California Gully - Eaglehawk', 'White Hills - Ascot']",['4'],['3'],['2'],0,0,0
2019,House,"[-37.6178512, 145.0382056]",3750,['Wollert'],['4'],['2'],['4'],0,0,0
2019,House,"[-37.8660284, 144.9015126]",3016,['Williamstown'],['2'],['1'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8362161, 144.9672523]",3205,['South Melbourne'],['2'],['2'],['1'],0,0,0
2019,House,"[-37.9100481, 144.7477473]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['5'],['3'],['2'],0,0,0
2019,House,"[-37.8556254, 144.8966547]",3016,['Williamstown'],['3'],['1'],['1'],0,0,0
2019,House,"[-37.8768345, 142.2909085]",3289,"['Moyne - East', 'Moyne - West', 'Southern Grampians']",['2'],['1'],['1'],0,0,0
2019,House,"[-38.1153977, 144.6638552]",3223,['Portarlington'],['3'],['1'],['2'],0,0,0
2019,House,"[-37.9098052, 145.0263647]",3204,"['Ormond - Glen Huntly', 'Bentleigh - McKinnon']",['3'],['1'],[],0,0,0
2019,House,"[-37.7427824, 144.8125689]",3021,"['Keilor Downs', 'Kings Park (Vic.)', 'St Albans - North']",['3'],['1'],[],0,0,0
2019,Townhouse,"[-36.3544376, 146.6876599]",3747,"['Wangaratta Region', 'Beechworth']",['3'],['1'],[],0,0,0
2019,Apartment / Unit / Flat,"[-37.7730257, 144.9624476]",3056,['Brunswick'],['2'],['2'],['1'],0,0,0
2019,House,"[-38.24226340000001, 144.3467838]",3217,"['Grovedale', 'Torquay', 'Winchelsea', 'Ocean Grove - Barwon Heads', 'Burwood']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.80006059999999, 144.951956]",3051,['North Melbourne'],['2'],['1'],['1'],0,0,0
2019,House,"[-37.6557136, 143.8824885]",3357,"['Golden Plains - South', 'Buninyong']",['3'],['1'],['1'],0,0,0
2019,House,"[-37.889533, 145.061579]",3163,"['Caulfield - South', 'Ormond - Glen Huntly', 'Murrumbeena', 'Carnegie']",['2'],['1'],['2'],0,0,0
2019,Townhouse,"[-37.8547671, 145.0018396]",3181,['Prahran - Windsor'],['2'],['2'],['1'],0,0,0
2019,Townhouse,"[-37.9057521, 145.1446438]",3168,['Clayton'],['2'],['2'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8303231, 144.9466244]",3205,['South Melbourne'],['2'],['2'],['1'],0,0,0
2019,House,"[-38.33755250000001, 144.9688202]",3936,['Dromana'],['3'],['1'],['4'],0,0,0
2019,House,"[-36.14671140000001, 144.7263847]",3564,"['Lockington - Gunbower', 'Kyabram', 'Echuca']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8231578, 145.0476145]",3123,"['Hawthorn', 'Hawthorn East']",['1'],['1'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8211627, 144.9419443]",3008,['Docklands'],['2'],['1'],['1'],0,0,0
2019,House,"[-36.7114421, 142.2087786]",3400,"['Horsham', 'Horsham Region']",['3'],['1'],['2'],0,0,0
2019,House,"[-38.6077308, 145.5890808]",3995,['Wonthaggi - Inverloch'],['4'],['1'],['8'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8152065, 144.963937]",3000,['Melbourne'],['1'],['1'],[],0,0,0
2019,House,"[-37.8636, 144.978221]",3182,['St Kilda'],['3'],['1'],['1'],0,0,0
2019,House,"[-37.9028527, 144.760563]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['4'],['2'],['2'],0,0,0
2019,Townhouse,"[-37.8125249, 145.1169574]",3129,['Box Hill North'],['2'],['1'],['1'],0,0,0
2019,House,"[-38.2892135, 144.6116588]",3225,['Point Lonsdale - Queenscliff'],['3'],['1'],[],0,0,0
2019,House,"[-37.7262811, 145.1234657]",3093,['Montmorency - Briar Hill'],['3'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.9869065, 145.2409618]",3177,['Doveton'],['3'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.6957257, 145.0764091]",3083,"['Bundoora - West', 'Kingsbury']",['2'],['1'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8249068, 144.945158]",3008,['Docklands'],['2'],['2'],['2'],0,0,0
2019,Townhouse,"[-37.6806921, 145.0159461]",3074,['Thomastown'],['2'],['1'],['1'],0,0,0
2019,Townhouse,"[-37.6861153, 144.9253283]",3047,"['Broadmeadows', 'Campbellfield - Coolaroo']",['2'],['1'],['1'],0,0,0
2019,House,"[-38.07582379999999, 145.4370159]",3810,"['Pakenham - South', 'Koo Wee Rup', 'Emerald - Cockatoo']",['4'],['2'],['3'],0,0,0
2019,House,"[-37.5780481, 145.1283797]",3754,"['Panton Hill - St Andrews', 'Mernda']",['3'],['2'],['2'],0,0,0
2019,House,"[-37.746352, 144.941537]",3044,"['Pascoe Vale', 'Pascoe Vale South']",['4'],['1'],[],0,0,0
2019,House,"[-37.7133004, 145.0039362]",3073,"['Reservoir - East', 'Thomastown']",['2'],['1'],['2'],0,0,0
2019,House,"[-37.703809, 145.0160702]",3073,"['Reservoir - East', 'Thomastown']",['3'],['1'],['1'],0,0,0
2019,House,"[-37.738478, 144.6563619]",3335,"['Hillside', 'Rockbank - Mount Cottrell']",['3'],['2'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.730854, 144.8872408]",3042,"['Keilor', 'Niddrie - Essendon West', 'Airport West']",['3'],['1'],['1'],0,0,0
2019,House,"[-37.823122, 145.0758921]",3126,['Surrey Hills (West) - Canterbury'],['5'],['2'],['2'],0,0,0
2019,House,"[-36.4010968, 145.4122741]",3630,"['Shepparton - South', 'Shepparton - North', 'Shepparton Region - East']",['3'],['1'],['1'],0,0,0
2019,House,"[-37.7786225, 145.0154618]",3078,['Alphington - Fairfield'],['2'],['1'],['1'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8033781, 144.9587815]",3000,['Melbourne'],['2'],['2'],['1'],0,0,0
2019,House,"[-37.8866062, 144.7640982]",3030,"['Point Cook - South', 'Werribee - South', 'Deer Park - Derrimut', 'Wyndham Vale']",['4'],['2'],['2'],0,0,0
2019,Apartment / Unit / Flat,"[-37.8783999, 145.0339803]",3161,['Caulfield - North'],['3'],['1'],['1'],0,0,0
